placement,group,comp,grp_count,grp_placement,mode
2,119,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed",7.0,4.0,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed"
4,119,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed, Zoe",7.0,4.0,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed"
1,119,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed",7.0,4.0,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed"
4,119,"Aphelios, Fiora, Leblanc, Nilah, Vayne, Yasuo, Zed, Zoe",7.0,4.0,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed"
3,119,"Aphelios, Ezreal, Fiora, Nilah, Vayne, Yasuo, Zed",7.0,4.0,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed"
2,119,"Annie, Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed, Zoe",7.0,4.0,"Aphelios, Fiora, Nilah, Vayne, Yasuo, Zed"
7,120,,6.0,2.67,
6,120,,6.0,2.67,
2,120,,6.0,2.67,
3,120,,6.0,2.67,
8,120,,6.0,2.67,
8,120,,6.0,2.67,
2,121,"Jax, Leblanc, Riven, Sett, Vi, Zoe",6.0,5.67,"Jax, Leblanc, Riven, Sett, Vi, Zoe"
5,121,"Jax, Leblanc, Riven, Sett, Vi, Zoe",6.0,5.67,"Jax, Leblanc, Riven, Sett, Vi, Zoe"
7,121,"Jax, Leblanc, LeeSin, Riven, Sett, Vi, Zoe",6.0,5.67,"Jax, Leblanc, Riven, Sett, Vi, Zoe"
4,122,"Aphelios, Ekko, Nilah, Vayne, Yasuo, Zed, Zoe",3.0,4.67,"Alistar, Aphelios, Ekko, Fiora, Nilah, Zed, Zoe"
3,122,"Alistar, Aphelios, Ekko, Fiora, Nilah, Zed, Zoe",3.0,4.67,"Alistar, Aphelios, Ekko, Fiora, Nilah, Zed, Zoe"
7,122,"Alistar, Aphelios, Ekko, Nilah, Sejuani, Yasuo, Zed, Zoe",3.0,4.67,"Alistar, Aphelios, Ekko, Fiora, Nilah, Zed, Zoe"
2,122,"Alistar, Aphelios, Ekko, Nilah, Vayne, Yasuo, Zed, Zoe",3.0,4.67,"Alistar, Aphelios, Ekko, Fiora, Nilah, Zed, Zoe"
5,123,"Jax, LeeSin, Nunu, Riven, Sejuani, Vi",4.0,4.0,"Jax, LeeSin, Nunu, Riven, Sejuani, Vi"
7,123,"Jax, Nunu, Riven, Sejuani, Vi",4.0,4.0,"Jax, LeeSin, Nunu, Riven, Sejuani, Vi"
2,123,"Jax, LeeSin, Nunu, Riven, Sejuani, Vi",4.0,4.0,"Jax, LeeSin, Nunu, Riven, Sejuani, Vi"
8,123,"Jax, LeeSin, Nunu, Riven, Sejuani, Vi",4.0,4.0,"Jax, LeeSin, Nunu, Riven, Sejuani, Vi"
4,124,"Alistar, Aphelios, Malphite, Sivir, Yuumi",4.0,5.5,"Alistar, Aphelios, Leona, Malphite, Sivir, Yuumi"
2,124,"Alistar, Aphelios, Leona, Malphite, Sivir, Yuumi",4.0,5.5,"Alistar, Aphelios, Leona, Malphite, Sivir, Yuumi"
6,124,"Alistar, Aphelios, Malphite, Sivir, Vi",4.0,5.5,"Alistar, Aphelios, Leona, Malphite, Sivir, Yuumi"
2,125,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Urgot",3.0,4.0,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Sejuani, Urgot"
2,125,"Ekko, Fiddlesticks, Janna, Jax, Leona, Mordekaiser, Sejuani, Urgot, Vi",3.0,4.0,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Sejuani, Urgot"
5,125,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Sejuani, Urgot",3.0,4.0,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Sejuani, Urgot"
3,125,"Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Syndra, Urgot, Zac",3.0,4.0,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Sejuani, Urgot"
2,125,"Fiddlesticks, Janna, Jax, Leona, Mordekaiser, Riven, Sejuani, Sett, Urgot, Vi",3.0,4.0,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Sejuani, Urgot"
3,125,"Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Rammus, Syndra, Urgot",3.0,4.0,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Mordekaiser, Sejuani, Urgot"
2,126,"Ekko, Fiora, Nilah, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe",6.0,2.83,"Ekko, Fiora, Nilah, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe"
2,126,"Ekko, Fiora, Nilah, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe",6.0,2.83,"Ekko, Fiora, Nilah, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe"
4,126,"Ekko, Nilah, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe",6.0,2.83,"Ekko, Fiora, Nilah, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe"
4,126,"AurelionSol, Ekko, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe",6.0,2.83,"Ekko, Fiora, Nilah, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe"
2,127,"BelVeth, Jax, LeeSin, Leona, Riven, Sejuani, Soraka, Vi",4.0,3.0,"BelVeth, Jax, LeeSin, Leona, Riven, Sejuani, Soraka, Vi"
1,127,"BelVeth, Jax, LeeSin, Leona, Riven, Sejuani, Soraka, Vi",4.0,3.0,"BelVeth, Jax, LeeSin, Leona, Riven, Sejuani, Soraka, Vi"
2,127,"BelVeth, Jax, LeeSin, Riven, Sejuani, Soraka, Vi",4.0,3.0,"BelVeth, Jax, LeeSin, Leona, Riven, Sejuani, Soraka, Vi"
7,128,"Alistar, Aphelios, Mordekaiser, Sejuani, Senna, Yasuo, Zed, Zoe",3.0,1.67,"Alistar, Aphelios, Mordekaiser, Sejuani, Senna, Yasuo, Zed, Zoe"
1,128,"Aphelios, Mordekaiser, Sejuani, Senna, Vayne, Yasuo, Zed, Zoe",3.0,1.67,"Alistar, Aphelios, Mordekaiser, Sejuani, Senna, Yasuo, Zed, Zoe"
3,128,"Aphelios, Mordekaiser, Sejuani, Senna, Yasuo, Zed, Zoe",3.0,1.67,"Alistar, Aphelios, Mordekaiser, Sejuani, Senna, Yasuo, Zed, Zoe"
2,128,"Aphelios, Mordekaiser, Sejuani, Senna, Vi, Yasuo, Zed, Zoe",3.0,1.67,"Alistar, Aphelios, Mordekaiser, Sejuani, Senna, Yasuo, Zed, Zoe"
5,129,"Alistar, Janna, Jax, Leona, Riven, Sejuani, Sett, Vi",4.0,3.25,"Alistar, Janna, Jax, Leona, Riven, Sejuani, Sett, Vi"
2,129,"Janna, Jax, LeeSin, Leona, Riven, Sejuani, Sett, Vi",4.0,3.25,"Alistar, Janna, Jax, Leona, Riven, Sejuani, Sett, Vi"
3,129,"Janna, Jax, LeeSin, Leona, Riven, Sejuani, Sett",4.0,3.25,"Alistar, Janna, Jax, Leona, Riven, Sejuani, Sett, Vi"
6,130,"BelVeth, Jax, LeeSin, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
8,130,"Chogath, Jax, Rammus, Riven, Velkoz, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
5,130,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
7,130,"Chogath, LeeSin, Rammus, Riven, Sejuani, Velkoz, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
6,130,"AurelionSol, Jax, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
5,130,"Jax, Riven, Sejuani, Velkoz, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
7,130,"BelVeth, Jax, LeeSin, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
3,130,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
3,130,"Chogath, Jax, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
6,130,"Jax, LeeSin, Rammus, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
5,130,"Jax, LeeSin, Riven, Sejuani, Velkoz, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
5,130,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
2,130,"Jax, LeeSin, Riven, Sejuani, Velkoz, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
5,130,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
7,130,"AurelionSol, Jax, LeeSin, Riven, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
3,130,"Alistar, Jax, LeeSin, Riven, Sejuani, Velkoz, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
5,130,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Urgot",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
7,130,"BelVeth, Jax, LeeSin, Riven, Sejuani, Vi, Yuumi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
2,130,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
8,130,"Chogath, Rammus, Riven, Sejuani, Velkoz, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
6,130,"Jax, LeeSin, Rammus, Riven, Velkoz, Vi",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
3,130,"Chogath, Jax, Rammus, Riven, Sejuani, Velkoz",3.0,3.33,"AurelionSol, Jax, LeeSin, Riven, Sejuani, Vi"
5,131,"Alistar, Aphelios, Camille, Ekko, Mordekaiser, Vi, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
3,131,"Alistar, Aphelios, Camille, Ekko, Fiora, Leona, Mordekaiser, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
3,131,"Alistar, Aphelios, Fiora, Leona, Mordekaiser, Sejuani, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
4,131,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
2,131,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
6,131,"Alistar, Annie, Aphelios, Leona, Mordekaiser, Vi, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
4,131,"Alistar, Annie, Aphelios, Camille, Fiora, Mordekaiser, Vi, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
3,131,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Mordekaiser, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
7,131,"Alistar, Annie, Aphelios, Camille, Ekko, Mordekaiser, Viego",22.0,5.18,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego"
6,132,"Annie, Ekko, Janna, Mordekaiser, Syndra, Taliyah, Yuumi",9.0,4.11,"Alistar, Annie, Ekko, Janna, Kaisa, Mordekaiser, Rell, Syndra, Taliyah"
3,132,"Annie, Ekko, Janna, Mordekaiser, Sona, Syndra, Taliyah, Yuumi",9.0,4.11,"Alistar, Annie, Ekko, Janna, Kaisa, Mordekaiser, Rell, Syndra, Taliyah"
5,132,"Ekko, Janna, Leblanc, Mordekaiser, Syndra, Taliyah, Yuumi",9.0,4.11,"Alistar, Annie, Ekko, Janna, Kaisa, Mordekaiser, Rell, Syndra, Taliyah"
2,132,"Alistar, Annie, Ekko, Janna, Kaisa, Mordekaiser, Rell, Syndra, Taliyah",9.0,4.11,"Alistar, Annie, Ekko, Janna, Kaisa, Mordekaiser, Rell, Syndra, Taliyah"
6,132,"Alistar, Ekko, Janna, Mordekaiser, Sona, Syndra, Taliyah",9.0,4.11,"Alistar, Annie, Ekko, Janna, Kaisa, Mordekaiser, Rell, Syndra, Taliyah"
5,133,"Jax, LeeSin, Riven, Sejuani, Vi, Zed",5.0,4.4,"Jax, LeeSin, Riven, Sejuani, Vi, Zed"
2,133,"Jax, LeeSin, Riven, Sejuani, Vi, Zed, Zoe",5.0,4.4,"Jax, LeeSin, Riven, Sejuani, Vi, Zed"
6,133,"Jax, LeeSin, Riven, Sejuani, Vi, Zed",5.0,4.4,"Jax, LeeSin, Riven, Sejuani, Vi, Zed"
2,133,"Ekko, Jax, LeeSin, Riven, Sejuani, Vi, Zed",5.0,4.4,"Jax, LeeSin, Riven, Sejuani, Vi, Zed"
2,134,"Jax, Leblanc, LeeSin, Riven, Sejuani, Vi, Zed",4.0,3.75,"Jax, Leblanc, LeeSin, Riven, Sejuani, Vi, Zed"
3,134,"Jax, Leblanc, Riven, Sejuani, Vi, Zed",4.0,3.75,"Jax, Leblanc, LeeSin, Riven, Sejuani, Vi, Zed"
4,134,"Jax, Leblanc, LeeSin, Riven, Sejuani, Vi, Zed",4.0,3.75,"Jax, Leblanc, LeeSin, Riven, Sejuani, Vi, Zed"
3,135,"Alistar, Aphelios, Ekko, Janna, Leona, Sivir, Urgot, Vi",3.0,3.0,"Alistar, Aphelios, Ekko, Janna, Leona, Nunu, Sejuani, Sivir, Urgot"
1,135,"Alistar, Aphelios, Ekko, Janna, Leona, Nunu, Sejuani, Sivir, Urgot",3.0,3.0,"Alistar, Aphelios, Ekko, Janna, Leona, Nunu, Sejuani, Sivir, Urgot"
2,135,"Alistar, Aphelios, Ekko, Janna, Leona, Nunu, Sejuani, Sivir, Urgot, Vi",3.0,3.0,"Alistar, Aphelios, Ekko, Janna, Leona, Nunu, Sejuani, Sivir, Urgot"
3,136,"Alistar, Ekko, Leblanc, Leona, Sejuani, Zac, Zed, Zoe",3.0,2.0,"Alistar, Ekko, Fiora, Leblanc, Leona, Sejuani, Vi, Zac, Zed, Zoe"
4,136,"Alistar, Ekko, Jinx, Leblanc, Leona, Zac, Zed, Zoe",3.0,2.0,"Alistar, Ekko, Fiora, Leblanc, Leona, Sejuani, Vi, Zac, Zed, Zoe"
2,136,"Alistar, Ekko, Fiora, Leblanc, Leona, Sejuani, Vi, Zac, Zed, Zoe",3.0,2.0,"Alistar, Ekko, Fiora, Leblanc, Leona, Sejuani, Vi, Zac, Zed, Zoe"
5,136,"Alistar, Ekko, Leona, Sejuani, Urgot, Vi, Zac, Zed, Zoe",3.0,2.0,"Alistar, Ekko, Fiora, Leblanc, Leona, Sejuani, Vi, Zac, Zed, Zoe"
7,136,"Ekko, Leona, Sejuani, Vi, Yasuo, Zac, Zed, Zoe",3.0,2.0,"Alistar, Ekko, Fiora, Leblanc, Leona, Sejuani, Vi, Zac, Zed, Zoe"
6,137,"Ekko, LeeSin, Malphite, Senna, Sivir, Velkoz",5.0,4.2,"Ekko, LeeSin, Malphite, Senna, Sivir, Velkoz"
3,137,"LeeSin, Malphite, Senna, Sivir, Urgot, Yuumi",5.0,4.2,"Ekko, LeeSin, Malphite, Senna, Sivir, Velkoz"
6,137,"LeeSin, Malphite, Sejuani, Senna, Sivir, Velkoz",5.0,4.2,"Ekko, LeeSin, Malphite, Senna, Sivir, Velkoz"
4,137,"LeeSin, Malphite, Senna, Sivir, Velkoz, Viego",5.0,4.2,"Ekko, LeeSin, Malphite, Senna, Sivir, Velkoz"
2,137,"LeeSin, Malphite, Senna, Sivir, Velkoz, Yuumi",5.0,4.2,"Ekko, LeeSin, Malphite, Senna, Sivir, Velkoz"
6,138,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
6,138,"Alistar, AurelionSol, BelVeth, Ekko, Leona, Sejuani, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
8,138,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
7,138,"Alistar, AurelionSol, BelVeth, Ekko, Rammus, Sejuani, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
4,138,"AurelionSol, BelVeth, Ekko, Rammus, Sejuani, Urgot, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
8,138,"AurelionSol, BelVeth, Ekko, Riven, Sejuani, Urgot, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
2,138,"AurelionSol, BelVeth, Ekko, Leona, Sejuani, Velkoz, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
6,138,"Alistar, AurelionSol, BelVeth, Ekko, Sejuani, Velkoz, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
6,138,"Alistar, AurelionSol, BelVeth, Ekko, Rammus, Sejuani, Velkoz, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
4,138,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
7,138,"Alistar, AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
8,138,"AurelionSol, BelVeth, Ekko, Rammus, Sejuani, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
6,138,"AurelionSol, BelVeth, Chogath, Ekko, Sejuani, Urgot, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
4,138,"AurelionSol, BelVeth, Ekko, Sejuani, Velkoz, Vi, Zac",5.0,4.2,"AurelionSol, BelVeth, Ekko, Sejuani, Urgot, Velkoz, Vi, Zac"
2,139,"Alistar, Ekko, Leblanc, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe",14.0,5.86,"Alistar, Ekko, Leblanc, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe"
3,139,"Alistar, Ekko, Nunu, Sejuani, Vi, Yasuo, Zed, Zoe",14.0,5.86,"Alistar, Ekko, Leblanc, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe"
3,139,"Alistar, Ekko, Leblanc, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe",14.0,5.86,"Alistar, Ekko, Leblanc, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe"
4,139,"Alistar, Ekko, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe",14.0,5.86,"Alistar, Ekko, Leblanc, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe"
1,140,"Alistar, Ekko, Fiddlesticks, Janna, Leona, Nunu, Soraka, Syndra, Vi",4.0,3.0,"Alistar, Ekko, Fiddlesticks, Janna, Leblanc, Leona, Nunu, Soraka, Syndra"
2,140,"Alistar, Ekko, Fiddlesticks, Janna, Leblanc, Leona, Nunu, Soraka, Syndra",4.0,3.0,"Alistar, Ekko, Fiddlesticks, Janna, Leblanc, Leona, Nunu, Soraka, Syndra"
3,140,"Alistar, Fiddlesticks, Janna, Leona, Sona, Soraka, Syndra, Vi, Yuumi",4.0,3.0,"Alistar, Ekko, Fiddlesticks, Janna, Leblanc, Leona, Nunu, Soraka, Syndra"
4,141,"Ekko, Jinx, Kaisa, MissFortune, Nilah, Rell, Riven, Vayne",3.0,2.0,"Ekko, Jinx, Kaisa, MissFortune, Nilah, Rell, Riven, Vayne"
6,141,"Ekko, Jinx, Kaisa, MissFortune, Nilah, Riven, Vayne",3.0,2.0,"Ekko, Jinx, Kaisa, MissFortune, Nilah, Rell, Riven, Vayne"
2,141,"Ekko, Jinx, Kaisa, MissFortune, Nilah, Rell, Riven, Vayne",3.0,2.0,"Ekko, Jinx, Kaisa, MissFortune, Nilah, Rell, Riven, Vayne"
3,142,"Alistar, Annie, Ekko, Leblanc, Soraka, Yuumi, Zoe",3.0,4.0,"Alistar, Annie, Ekko, Leblanc, Soraka, Yuumi, Zoe"
2,142,"Alistar, Annie, Ekko, Leblanc, Sona, Soraka, Zoe",3.0,4.0,"Alistar, Annie, Ekko, Leblanc, Soraka, Yuumi, Zoe"
3,142,"Alistar, Annie, Ekko, Leblanc, Soraka, Yuumi, Zoe",3.0,4.0,"Alistar, Annie, Ekko, Leblanc, Soraka, Yuumi, Zoe"
8,142,"Alistar, Ekko, Leblanc, Sona, Soraka, Zoe",3.0,4.0,"Alistar, Annie, Ekko, Leblanc, Soraka, Yuumi, Zoe"
3,143,"Alistar, Annie, Ekko, Janna, Leona, Viego",4.0,4.0,"Alistar, Annie, Ekko, Janna, Leona, Vi, Viego"
5,143,"Alistar, Annie, Ekko, Janna, Leona, Vi, Viego",4.0,4.0,"Alistar, Annie, Ekko, Janna, Leona, Vi, Viego"
2,143,"Alistar, Ekko, Fiora, Janna, Leona, Sejuani, Vi, Viego",4.0,4.0,"Alistar, Annie, Ekko, Janna, Leona, Vi, Viego"
2,144,"Aphelios, Fiddlesticks, Leblanc, Mordekaiser, Sejuani, Senna, Yasuo, Zed",3.0,3.33,"Alistar, Aphelios, Fiddlesticks, Mordekaiser, Sejuani, Senna, Zed, Zoe"
3,144,"Alistar, Aphelios, Fiddlesticks, Mordekaiser, Sejuani, Senna, Zed, Zoe",3.0,3.33,"Alistar, Aphelios, Fiddlesticks, Mordekaiser, Sejuani, Senna, Zed, Zoe"
1,144,"Aphelios, Fiddlesticks, Fiora, Mordekaiser, Sejuani, Vayne, Yasuo, Zed",3.0,3.33,"Alistar, Aphelios, Fiddlesticks, Mordekaiser, Sejuani, Senna, Zed, Zoe"
2,144,"Aphelios, Ekko, Fiddlesticks, Mordekaiser, Sejuani, Senna, Yasuo, Zed, Zoe",3.0,3.33,"Alistar, Aphelios, Fiddlesticks, Mordekaiser, Sejuani, Senna, Zed, Zoe"
3,144,"Aphelios, Fiddlesticks, Mordekaiser, Sejuani, Senna, Yasuo, Zed",3.0,3.33,"Alistar, Aphelios, Fiddlesticks, Mordekaiser, Sejuani, Senna, Zed, Zoe"
6,145,"Mordekaiser, Sejuani, Senna, Yasuo, Zac, Zed",5.0,2.2,"Fiora, Mordekaiser, Nilah, Sejuani, Vayne, Zac, Zed, Zoe"
2,145,"Leblanc, Mordekaiser, Sejuani, Senna, Yasuo, Zac, Zed, Zoe",5.0,2.2,"Fiora, Mordekaiser, Nilah, Sejuani, Vayne, Zac, Zed, Zoe"
4,145,"Mordekaiser, Sejuani, Senna, Vayne, Yasuo, Zac, Zed, Zoe",5.0,2.2,"Fiora, Mordekaiser, Nilah, Sejuani, Vayne, Zac, Zed, Zoe"
4,145,"Fiora, Mordekaiser, Sejuani, Vayne, Yasuo, Zac, Zed, Zoe",5.0,2.2,"Fiora, Mordekaiser, Nilah, Sejuani, Vayne, Zac, Zed, Zoe"
6,145,"Fiora, Mordekaiser, Nilah, Sejuani, Vayne, Zac, Zed, Zoe",5.0,2.2,"Fiora, Mordekaiser, Nilah, Sejuani, Vayne, Zac, Zed, Zoe"
4,145,"Leblanc, Mordekaiser, Sejuani, Yasuo, Zac, Zed, Zoe",5.0,2.2,"Fiora, Mordekaiser, Nilah, Sejuani, Vayne, Zac, Zed, Zoe"
6,146,"Ekko, Jax, Samira, Sejuani, Senna, Sett, Vi",6.0,4.33,"Alistar, Ekko, Jax, Samira, Sejuani, Senna, Sett"
7,146,"Alistar, Ekko, Jax, Samira, Sejuani, Senna, Sett",6.0,4.33,"Alistar, Ekko, Jax, Samira, Sejuani, Senna, Sett"
3,146,"Alistar, Ekko, Jax, Samira, Sejuani, Senna, Sett",6.0,4.33,"Alistar, Ekko, Jax, Samira, Sejuani, Senna, Sett"
3,147,"LeeSin, Malphite, Rell, Riven",3.0,5.33,"LeeSin, Malphite, Riven"
7,147,"LeeSin, Malphite, Riven",3.0,5.33,"LeeSin, Malphite, Riven"
6,147,"LeeSin, Malphite, Riven",3.0,5.33,"LeeSin, Malphite, Riven"
3,148,"Alistar, Annie, Ekko, Leblanc, Leona, Soraka, Syndra, Zoe",3.0,5.33,"Alistar, Annie, Ekko, Leblanc, Leona, Soraka, Syndra, Zoe"
4,148,"Alistar, Annie, Ekko, Leblanc, Leona, Soraka, Syndra, Zoe",3.0,5.33,"Alistar, Annie, Ekko, Leblanc, Leona, Soraka, Syndra, Zoe"
5,148,"Alistar, Annie, Ekko, Leblanc, Leona, Soraka, Syndra, Zoe",3.0,5.33,"Alistar, Annie, Ekko, Leblanc, Leona, Soraka, Syndra, Zoe"
2,149,"Alistar, Aphelios, Malphite, Samira, Senna, Sivir, Yuumi",3.0,4.0,"Alistar, Aphelios, Malphite, Nunu, Samira, Yuumi"
1,149,"Alistar, Aphelios, Malphite, Nunu, Samira, Yuumi",3.0,4.0,"Alistar, Aphelios, Malphite, Nunu, Samira, Yuumi"
7,149,"Alistar, Aphelios, Malphite, Nunu, Samira, Yuumi",3.0,4.0,"Alistar, Aphelios, Malphite, Nunu, Samira, Yuumi"
4,149,"Alistar, Annie, Aphelios, Nunu, Samira, Yuumi",3.0,4.0,"Alistar, Aphelios, Malphite, Nunu, Samira, Yuumi"
3,149,"Alistar, Aphelios, Malphite, Samira, Senna, Sivir, Yuumi",3.0,4.0,"Alistar, Aphelios, Malphite, Nunu, Samira, Yuumi"
3,149,"Alistar, Aphelios, Malphite, Nunu, Samira, Sivir, Yuumi",3.0,4.0,"Alistar, Aphelios, Malphite, Nunu, Samira, Yuumi"
6,150,"Ekko, Jinx, Leblanc, MissFortune, Sejuani, Vayne, Zed, Zoe",6.0,3.33,"Ekko, Jinx, MissFortune, Riven, Sejuani, Vayne, Zed, Zoe"
6,150,"Ekko, Jinx, Leblanc, MissFortune, Vayne, Vi, Zed, Zoe",6.0,3.33,"Ekko, Jinx, MissFortune, Riven, Sejuani, Vayne, Zed, Zoe"
3,150,"Ekko, Jinx, MissFortune, Riven, Sejuani, Vayne, Zed, Zoe",6.0,3.33,"Ekko, Jinx, MissFortune, Riven, Sejuani, Vayne, Zed, Zoe"
